,plot,Pass,Range,Rep,New_Pedigree,Old_Pedigree,Old_Source,Shared,RPlant.L2.End.Angle,RPlant.L2.End.Length,RPlant.L2.Mid.Angle,RPlant.L2.Mid.Length,RPlant.L2.Stem.Angle,A1,N1,A2,N2,a,b,c,d,total_blade_length,upblade_length,downblade_length,curled
406,MIH119_2157,17,16,2,PHW65_MoG_0199/PHT69,PHW65_MoG_0199/PHT69,WIPV17/31079,1.0,64.0,47.0,43.0,54.0,25.0,0.029140948551395058,1.9997850557017824,-0.8123423762321277,1.8626318830124218,36.827911443374916,42.24332017606085,39.49309988743521,20.60344389908664,76.5283027911635,56.50874649268293,20.019556298480577,0.0
407,MIH119_2158,18,16,2,PHW65_MoG_0200/PHT69,PHW65_MoG_0200/PHT69,WIPV17/30480,1.0,85.0,42.0,56.0,42.0,34.0,0.009591861178888947,2.1979870253574343,-0.3832284998780064,2.024834537263003,34.81957804731175,41.84017731985331,23.486101945771367,3.660541195401643,65.5639587221797,43.89809044733148,21.665868274848233,0.0
408,MIH119_2159,19,16,2,PHW65_MoG_0203/PHT69,PHW65_MoG_0203/PHT69,WIPV17/31082,1.0,90.0,60.0,45.0,43.0,25.0,0.02007934329167321,2.144506920509559,-0.04639819508215691,1.9143786519837191,30.405591591021544,60.0,30.40559159102154,0.0,89.48737785892874,45.30371019978019,44.183667659148554,0.0
409,MIH119_2160,20,16,2,PHW65_MoG_0206/PHT69,PHW65_MoG_0206/PHT69,WIPV17/31083,1.0,65.0,63.0,49.0,62.0,26.0,0.007103111195465764,2.25,-0.1150907868264472,2.059747682456935,46.79199397381186,57.09739058330894,40.67565979741145,26.624950489664066,83.76811509826616,65.47864451876265,18.28947057950351,0.0
410,MIH119_2161,21,16,2,PHW65_MoG_0209/PHT69,PHW65_MoG_0209/PHT69,WIPV17/31084,1.0,80.0,55.0,42.0,52.0,21.0,0.013142251213681436,2.25,-0.07302738425108027,2.0202452684621974,34.79479153066063,54.16442641567144,38.643530924824496,9.550649771681169,91.70518066587938,55.13726283142955,36.56791783444982,0.0
411,MIH119_2162,22,16,2,PHW65_MoG_0213/PHT69,PHW65_MoG_0213/PHT69,WIPV17/30485,1.0,90.0,52.0,62.0,42.0,40.0,0.005994429915539882,2.2413625217635014,-0.08321212327775206,2.0233079077885425,37.08379890007493,52.0,19.717805637007412,0.0,69.465830828202,43.55869848193956,25.90713234626244,0.0
412,MIH119_2163,23,16,2,PHW65_MoG_0215/PHT69,PHW65_MoG_0215/PHT69,WIPV17/30486,1.0,83.0,54.0,47.0,45.0,21.0,0.011829895124391565,2.25,-0.05390388492668717,2.014579126069361,32.91091657286267,53.597492188631385,30.68992620281243,6.580944543877964,80.88387391103174,47.60153501770641,33.28233889332534,0.0
413,MIH119_2164,24,16,2,PHW65_MoG_0218/PHT69,PHW65_MoG_0218/PHT69,WIPV17/30488,1.0,86.0,47.0,54.0,49.0,30.0,0.0073041365710724325,2.25,-0.4218988545665948,2.071868342127974,39.64183272437243,46.88551036221174,28.801477362331184,3.2785542659738893,78.66682320769209,51.46444291220135,27.202380295490745,0.0
414,MIH119_2165,25,16,2,PHW65_MoG_0221/PHT69,PHW65_MoG_0221/PHT69,WIPV17/31089,1.0,85.0,56.0,49.0,46.0,31.0,0.03390690318329395,1.9145345372821712,-0.14806838440050715,1.686692179397983,34.716640690247516,55.78690309313775,30.178715333563336,4.8807215938688575,81.66522815695762,47.79007766036471,33.87515049659291,0.0
415,MIH119_2166,26,16,2,PHW65_MoG_0224/PHT69,PHW65_MoG_0236/PHT69,WIPV17/30493,,80.0,54.0,45.0,52.0,27.0,0.031120349955341634,1.9626105055051506,-0.19978157664666765,1.7587514420905601,36.76955262170048,53.17961866265923,36.76955262170047,9.377001594014239,87.17029601451515,54.272974445553274,32.89732156896188,0.0
416,MIH119_2167,27,16,2,PHW65_MoG_0241/PHT69,PHW65_MoG_0241/PHT69,WIPV17/30494,1.0,46.0,42.0,45.0,44.0,27.0,0.0365495897390453,1.9626105055051508,0.0,0.0,31.112698372208094,30.21227161422335,31.112698372208087,29.175651559277885,45.9232860693143,45.9232860693143,0.0,1.0
417,MIH119_2168,28,16,2,PHW65_MoG_0253/PHT69,PHW65_MoG_0268/PHT69,WIPV17/30500,,66.0,57.0,44.0,53.0,21.0,0.011418364124984128,2.25,-0.05662619767250214,2.04607603561945,36.81689363432686,52.07209108562825,38.125009417948505,23.183988655320608,78.5383963999106,56.16056128270536,22.377835117205226,0.0
418,MIH119_2169,29,16,2,PHW65_MoG_0262/PHT69,PHW65_MoG_0262/PHT69,WIPV17/31098,1.0,60.0,56.0,40.0,58.0,14.0,0.012936509354998627,2.25,-0.12058971695408827,2.033040265117079,37.28168136181928,48.49742261192857,44.43057770090073,27.999999999999996,82.34999495463052,61.51498678921116,20.83500816541935,0.0
419,MIH119_2170,30,16,2,PHW65_MoG_0266/PHT69,PHW65_MoG_0266/PHT69,WIPV17/30499,1.0,60.0,64.0,44.0,62.0,19.0,0.009385536725324422,2.25,-0.08209901458528306,2.0020037839908467,43.06881896845783,55.42562584220408,44.599067620996365,31.999999999999996,84.15818836842486,65.69726036844777,18.460927999977077,0.0
420,MIH119_2171,30,17,2,PHW65_MoG_0277/PHT69,PHW65_MoG_0277/PHT69,WIPV17/31102,1.0,46.0,77.0,39.0,46.0,21.0,0.029502967421875945,2.1095595296399563,0.0,0.0,28.948737988292525,55.389164626076145,35.748714227020656,53.48869452534279,48.43613156554446,48.43613156554446,0.0,1.0
421,MIH119_2172,29,17,2,PHW65_MoG_0287/PHT69,PHW65_MoG_0287/PHT69,WIPV17/31103,1.0,75.0,62.0,43.0,54.0,27.0,0.05372302331454403,1.830163904595815,-0.14964642236172296,1.6106019193053627,36.827911443374916,59.88740122992223,39.49309988743521,16.046780796356288,89.67299484349326,55.99269798633716,33.680296857156094,0.0
422,MIH119_2173,28,17,2,PHW65_MoG_0291/PHT69,PHW65_MoG_0291/PHT69,WIPV17/31104,1.0,76.0,67.0,54.0,57.0,26.0,0.0060460316371455615,2.25,-0.047419409668352924,2.0072327175235967,46.11396867937201,65.00981366049176,33.50375938067097,16.208767005177737,86.6299055887601,59.866800938683205,26.76310465007688,0.0
423,MIH119_2174,27,17,2,PHW65_MoG_0293/PHT69,PHW65_MoG_0293/PHT69,WIPV17/30505,1.0,80.0,56.0,49.0,51.0,33.0,0.05202415087218427,1.7714120057588192,-0.30867684661826983,1.543715255105445,38.490188591361374,55.14923416868365,33.45901047851587,9.724297949348099,82.17761047010103,52.598307616845815,29.5793028532552,0.0
424,MIH119_2175,26,17,2,PHW65_MoG_0294/PHT69,PHW65_MoG_0294/PHT69,WIPV17/30506,1.0,88.0,36.0,48.0,44.0,26.0,0.011515419634195178,2.25,-1.9462805434447439,2.2503726174977285,32.698372321005344,35.97806977268745,29.441746679789762,1.256381881290035,75.16591496614674,46.508304351409336,28.65761061473741,0.0
425,MIH119_2176,25,17,2,PHW65_MoG_0296/PHT69,PHW65_MoG_0296/PHT69,WIPV17/31107,1.0,90.0,46.0,68.0,42.0,30.0,0.0041532743315486455,2.25,-0.31152671669611864,2.0069893785535364,38.941721891805074,46.0,15.733476923468304,0.0,60.97371839825986,43.10210808937365,17.87161030888621,0.0
426,MIH119_2177,24,17,2,PHW65_MoG_0297/PHT69,PHW65_MoG_0297/PHT69,WIPV17/31108,1.0,90.0,51.0,60.0,39.0,33.0,0.0070908014402188795,2.25,-0.05698919848029249,2.050093160738548,33.77499074759311,51.0,19.499999999999996,0.0,67.90493437721041,40.59669077972294,27.308243597487465,0.0
427,MIH119_2178,23,17,2,PHW65_MoG_0305/PHT69,PHW65_MoG_0305/PHT69,WIPV17/31110,1.0,84.0,45.0,46.0,46.0,23.0,0.012168086295032415,2.25,-0.16322979694042267,2.083321531161185,33.089630815577955,44.7534852915723,31.954285041113874,4.703780847044405,79.4730909061759,48.69189593374183,30.781194972434065,0.0
428,MIH119_2179,22,17,2,PHW65_MoG_0306/PHT69,PHW65_MoG_0422/PHT69,WIPV17/31147,,80.0,64.0,55.0,44.0,36.0,0.021970709044396654,1.9656770962367902,-0.04759867795397498,1.7275663570334978,36.04268994871564,63.02769619278131,25.237363199446026,11.113483370683541,76.61504123153499,45.58926808173418,31.025773149800802,0.0
429,MIH119_2180,21,17,2,PHW65_MoG_0306/PHT69,PHW65_MoG_0271/PHT69,WIPV17/31101,,86.0,41.0,45.0,46.0,27.0,0.035018630779306524,1.9626105055051504,-0.5970096893426102,1.838016121085132,32.526911934581186,40.900126060652795,32.526911934581186,2.8600154235091373,79.38047601930234,48.01070816337405,31.369767855928284,0.0
430,MIH119_2181,20,17,2,PHW65_MoG_0307/PHT69,PHW65_MoG_0307/PHT69,WIPV17/30512,1.0,49.0,60.0,23.0,51.0,23.0,2.355852365823753,1.0,-0.299038449407826,1.0,19.927287552952958,45.282574813366324,46.945747526074456,39.36354173943044,77.46470171094128,51.0,26.46470171094128,0.0
431,MIH119_2182,19,17,2,PHW65_MoG_0308/PHT69,PHW65_MoG_0312/PHT69,WIPV17/30516,,80.0,41.0,48.0,41.0,23.0,0.012578121729230654,2.25,-0.2008658492880351,2.0129701910887605,30.468937844573166,40.37711787350053,27.43435486071319,7.119575284344144,66.82132424907225,43.33728360017688,23.48404064889536,0.0
432,MIH119_2183,18,17,2,PHW65_MoG_0308/PHT69,PHW65_MoG_0308/PHT69,WIPV17/30513,1.0,90.0,47.0,63.0,38.0,41.0,0.00623857326755346,2.25,-0.0886954821677395,2.046146848128761,33.85824791915798,47.0,17.251638990102776,0.0,62.10580970434893,39.3525209199524,22.75328878439653,0.0
433,MIH119_2184,17,17,2,PHW65_MoG_0310/PHT69,PHW65_MoG_0310/PHT69,WIPV17/31114,1.0,90.0,55.0,54.0,43.0,35.0,0.023590718059453633,1.96567709623679,-0.13088857013223373,1.7507345478570377,34.78773075812274,55.0,25.274765848576344,0.0,78.01459432551354,44.59885078584799,33.41574353966554,0.0
434,MIH119_2185,16,17,2,PHW65_MoG_0311/PHT69,PHW65_MoG_0311/PHT69,WIPV17/31115,1.0,90.0,50.0,45.0,45.0,30.0,0.07942350886478652,1.732050807568877,-0.424516020662806,1.488413475839328,31.81980515339464,50.0,31.819805153394636,0.0,83.59806537923726,46.38826169418591,37.20980368505135,0.0
435,MIH119_2186,15,17,2,PHW65_MoG_0314/PHT69,PHW65_MoG_0314/PHT69,WIPV17/31117,1.0,76.0,53.0,42.0,51.0,26.0,0.056029893913001526,1.8461018709973962,-0.2331344550048365,1.6410495659666637,34.12566092430177,51.425673492627816,37.9003860993471,12.82186046678239,84.17672211358482,52.93719864118231,31.239523472402503,0.0
436,MIH119_2187,14,17,2,PHW65_MoG_0315/PHT69,PHW65_MoG_0315/PHT69,WIPV17/31118,1.0,80.0,47.0,46.0,45.0,25.0,0.013848359140032431,2.2207019243213115,-0.11098803260705323,2.0273657254530244,32.3702910152393,46.28596439157378,31.259626670654875,8.161464350345726,75.741400497974,47.56523699729055,28.176163500683455,0.0
437,MIH119_2188,13,17,2,PHW65_MoG_0326/PHT69,PHW65_MoG_0326/PHT69,WIPV17/31121,1.0,88.0,47.0,45.0,46.0,32.0,0.12363698633505527,1.6003345290410507,-0.7652199326859758,1.3848259400958187,32.526911934581186,46.9713688698975,32.526911934581186,1.6402763450175455,81.47727775693687,47.08076762136815,34.396510135568704,0.0
438,MIH119_2189,12,17,2,PHW65_MoG_0332/PHT69,PHW65_MoG_0332/PHT69,WIPV17/31124,1.0,74.0,42.0,48.0,44.0,28.0,0.020206191406172084,2.088758349384108,-0.41756073912837355,1.843139091214101,32.698372321005344,40.372991229409394,29.441746679789762,11.576768944313965,66.12742370910644,46.145130024701245,19.982293684405196,0.0
439,MIH119_2190,11,17,2,PHW65_MoG_0338/PHT69,PHW65_MoG_0338/PHT69,WIPV17/30526,1.0,68.0,45.0,42.0,47.0,30.0,0.16128064307530496,1.5595455520643564,-0.8466004910015795,1.3138602575822789,31.449138498866336,41.723273455505435,34.927806797437526,16.85729670371604,68.95525239706492,48.01610768656816,20.939144710496752,0.0
440,MIH119_2191,10,17,2,PHW65_MoG_0340/PHT69,PHW65_MoG_0340/PHT69,WIPV17/31127,1.0,90.0,53.0,56.0,45.0,26.0,0.0073156686833192085,2.25,-0.09284419933092936,2.034782821067916,37.30669076497688,53.0,25.163680656183605,0.0,78.15287711773948,47.134099230972865,31.018777886766607,0.0
441,MIH119_2192,9,17,2,PHW65_MoG_0343/PHT69,PHW65_MoG_0343/PHT69,WIPV17/30529,1.0,82.0,63.0,55.0,50.0,36.0,0.019419241417387077,1.9656770962367898,-0.09502794646594329,1.7439718040721635,40.95760221444959,62.38688833071893,28.678821817552304,8.767905360484123,81.95772059315648,51.8059864565161,30.151734136640382,0.0
442,MIH119_2193,8,17,2,PHW65_MoG_0350/PHT69,PHW65_MoG_0350/PHT69,WIPV17/31130,1.0,58.0,50.0,35.0,56.0,21.0,0.08185248181622815,1.8241030008062828,-0.45460675719877935,1.610184967168746,32.120280435658586,42.4024048078213,45.87251448018354,26.495963211660246,80.39723092854933,58.01067400455314,22.386556923996206,0.0
443,MIH119_2194,7,17,2,PHW65_MoG_0352/PHT69,PHW65_MoG_0352/PHT69,WIPV17/30531,1.0,61.0,65.0,31.0,59.0,23.0,0.4028193379570572,1.4155389108664036,-0.4082952699455852,1.1732796475301757,30.38724641969321,56.85028096406072,50.57287074142462,31.51262531601191,92.42117854195561,59.72141562800603,32.69976291394959,0.0
444,MIH119_2195,6,17,2,PHW65_MoG_0375/PHT69,PHW65_MoG_0375/PHT69,WIPV17/31134,1.0,73.0,43.0,34.0,47.0,23.0,0.2161587383392992,1.5890424851715015,-0.6576903793624331,1.368837137671098,26.282066463125098,41.12110450641053,38.96476591008696,12.571983303077678,78.61483024731668,48.046480889811725,30.56834935750495,0.0
445,MIH119_2196,5,17,2,PHW65_MoG_0377/PHT69,PHW65_MoG_0377/PHT69,WIPV17/31135,1.0,90.0,52.0,50.0,46.0,32.0,0.03314038751205837,1.9072044243372352,-0.2603723187639026,1.6786646063554531,35.23804438347299,52.0,29.568230045580805,0.0,82.58159107793138,47.74013958223191,34.84145149569947,0.0
446,MIH119_2197,4,17,2,PHW65_MoG_0381/PHT69,PHW65_MoG_0381/PHT69,WIPV17/31137,1.0,81.0,44.0,47.0,46.0,27.0,0.019186426452482953,2.1046420960694476,-0.31545027173407547,1.9054032686726332,33.64227027448184,43.45828698618606,31.37192456287493,6.883116461770158,75.45365423354669,48.313187117610546,27.14046711593614,0.0
447,MIH119_2198,3,17,2,PHW65_MoG_0392/PHT69,PHW65_MoG_0359/PHT69,WIPV17/31133,,35.0,51.0,10.0,63.0,35.0,0.016119753803781844,2.25,0.0,0.0,36.13531549011591,29.252398253903355,51.606578790206484,41.776754258738585,66.73984141951746,66.73984141951746,0.0,1.0
448,MIH119_2199,3,18,2,PHW65_MoG_0392/PHT69,PHW65_MoG_0392/PHT69,WIPV17/31140,1.0,90.0,41.0,39.0,42.0,20.0,0.02237313220508463,2.2248633458381737,-0.13555987155120985,2.0470927468086595,26.431456424093174,41.0,32.640130381192776,0.0,81.59285183839424,44.487717210734566,37.10513462765968,0.0
449,MIH119_2200,4,18,2,PHW65_MoG_0393/PHT69,PHW65_MoG_0420/PHT69,WIPV17/31145,,66.0,53.0,40.0,52.0,21.0,0.01856719273113224,2.1859292733685356,-0.08304746571698543,1.9921850732036732,33.42495570370005,48.41790925505784,39.834311042186854,21.557042083017407,79.71006502256597,54.972420202540626,24.737644820025352,0.0
450,MIH119_2201,5,18,2,PHW65_MoG_0410/PHT69,PHW65_MoG_0410/PHT69,WIPV17/31143,1.0,75.0,55.0,43.0,56.0,22.0,0.011294836192649885,2.25,-0.1026817605256379,2.0570633873169606,38.19190816349992,53.12592044589876,40.95580729067355,14.235047480638642,91.34283991545455,59.36197951359422,31.980860401860337,0.0
451,MIH119_2202,6,18,2,PHW65_MoG_0411/PHT69,PHW65_MoG_0411/PHT69,WIPV17/31144,1.0,90.0,52.0,54.0,46.0,26.0,0.007904359701991858,2.25,-0.11599696112077017,2.023827803333568,37.214781741247585,52.0,27.038121605453764,0.0,80.44046821466961,48.31355865227066,32.126909562398936,0.0
452,MIH119_2203,7,18,2,PHW65_MoG_0421/PHT69,PHW65_MoG_0421/PHT69,WIPV17/31146,1.0,78.0,40.0,37.0,44.0,26.0,0.2225233179030808,1.5450147637633964,-0.9322474323215318,1.3239965538850407,26.47986101869013,39.12590402935223,35.139962442080886,8.316467632710372,74.7525010186973,44.90344402431953,29.849056994377765,0.0
453,MIH119_2204,8,18,2,PHW65_MoG_0423/PHT69,PHW65_MoG_0423/PHT69,WIPV17/30548,1.0,90.0,50.0,58.0,47.0,34.0,0.0062393780026074475,2.25,-0.19791655713739517,2.0870683367219036,39.85826051935202,50.0,24.90620541896063,0.0,76.96937281201546,49.08178614175136,27.887586670264103,0.0
454,MIH119_2205,9,18,2,PHW65_MoG_0423/PHT69,PHW65_MoG_0354/PHT69,WIPV17/31132,,50.0,31.0,18.0,51.0,21.0,1.5377964942482836,1.1814120211421633,-5.330385308846608,0.9694711183855088,18.276765426810307,23.747377736688318,47.61260175135729,19.926415900282716,79.3099372904514,51.087975076420925,28.22196221403048,0.0
455,MIH119_2206,10,18,2,PHW65_MoG_0424/PHT69,PHW65_MoG_0424/PHT69,WIPV17/30549,1.0,65.0,58.0,41.0,52.0,26.0,0.07271267394094066,1.7823019379785443,-0.15716320276380824,1.5575975078645483,34.115069507506384,52.565851648125694,39.24489817158414,24.511859180960567,77.85305550596449,53.78978284947182,24.06327265649266,0.0
456,MIH119_2207,11,18,2,PHW65_MoG_0424/PHT69,PHW65_MoG_0379/PHT69,WIPV17/31136,,80.0,42.0,35.0,47.0,22.0,0.1276355097894745,1.7330744724858407,-0.5904114089732447,1.4873792013977263,26.95809250849917,41.361925626512736,38.50014608158261,7.293223462011074,83.25736690303722,48.443702971042896,34.81366393199433,0.0
457,MIH119_2208,12,18,2,PHW65_MoG_0429/PHT69,PHW65_MoG_0429/PHT69,WIPV17/30551,1.0,90.0,47.0,54.0,39.0,27.0,0.009715904250017593,2.25,-0.08328586080266748,2.052106554740287,31.55166278062295,47.0,22.923624839406454,0.0,69.93660442021834,40.961495379099034,28.9751090411193,0.0
458,MIH119_2209,13,18,2,PHW65_MoG_0429/PHT69,PHW65_MoG_0426/PHT69,WIPV17/31150,,71.0,54.0,46.0,46.0,30.0,0.06009290161653859,1.7935911162630085,-0.1663151597360735,1.543738838118768,33.089630815577955,51.05800308236311,31.954285041113874,17.580680340686463,70.99693672452399,47.56161747084782,23.435319253676166,0.0
459,MIH119_2210,14,18,2,PHW65_MoG_0431/PHT69,PHW65_MoG_0431/PHT69,WIPV17/31152,1.0,90.0,48.0,49.0,41.0,35.0,0.09569408240116292,1.6428963477917857,-0.4733430804181814,1.4242636026966033,30.94309278913365,48.0,26.8984201886108,0.0,74.27196169205965,42.00569972197581,32.266261970083846,0.0
460,MIH119_2211,15,18,2,PHW65_MoG_0431/PHT69,PHW65_MoG_0438/PHT69,WIPV17/30554,,64.0,56.0,40.0,54.0,25.0,0.06992895981575174,1.7994549660566952,-0.2340523835802477,1.5551622403675958,34.71053092307312,50.332466592753356,41.36639992842481,24.548784220188335,79.35611854451508,55.91326506039288,23.442853484122203,0.0
461,MIH119_2212,16,18,2,PHW65_MoG_0436/PHT69,PHW65_MoG_0436/PHT69,WIPV17/30553,1.0,79.0,54.0,38.0,50.0,25.0,0.12643765987931171,1.675472432938302,-0.313358552346339,1.461055317356695,30.783073766282914,53.00786790617386,39.40053768033609,10.30368575033342,88.60434439623349,51.40550061869121,37.198843777542265,0.0
462,MIH119_2213,17,18,2,PHW65_MoG_0439/PHT69,PHW65_MoG_0439/PHT69,WIPV17/30555,1.0,90.0,64.0,50.0,38.0,29.0,0.01738597445248333,2.1499803935562394,-0.028582742591877135,1.90039410921375,29.109688838521166,64.0,24.42592916808849,0.0,83.90790846995135,39.90688851374424,44.0010199562071,0.0
463,MIH119_2214,18,18,2,PHW65_MoG_0439/PHT69,PHW65_MoG_0442/PHT69,WIPV17/30556,,60.0,44.0,34.0,47.0,38.0,0.7513443319136031,1.1583035751188822,-1.943361145368694,0.9233834222518209,28.93608934030594,38.105117766515306,37.036505419515926,21.999999999999996,64.74199592810155,47.11990201427538,17.622093913826152,0.0
464,MIH119_2215,19,18,2,PHW65_MoG_0444/PHT69,PHW65_MoG_0444/PHT69,WIPV17/31157,1.0,76.0,64.0,47.0,58.0,32.0,0.0636918968361562,1.7161486745157093,-0.30257106309820175,1.4688182989582006,42.41851469391189,62.098926481663774,39.55590488362491,15.483001318378735,91.3081264222196,59.69877982401151,31.609346598208106,0.0
465,MIH119_2216,20,18,2,PHW65_MoG_0448/PHT69,PHW65_MoG_0448/PHT69,WIPV17/30558,1.0,90.0,49.0,53.0,37.0,35.0,0.03636248890029461,1.8952164168546335,-0.16471670348851664,1.653252190645182,29.549513871749834,49.0,22.267155856625784,0.0,68.65052900032664,38.28677688301588,30.363752117310757,0.0
466,MIH119_2217,21,18,2,PHW65_MoG_0449/PHT69,PHW65_MoG_0449/PHT69,WIPV17/30559,1.0,60.0,41.0,27.0,54.0,20.0,0.5459884071251595,1.3999096671234097,-1.6211647433902,1.1827452321984706,24.515486985935528,35.50704155516199,48.11435230617186,20.499999999999996,84.32389060814569,54.54778454173906,29.77610606640663,0.0
467,MIH119_2218,22,18,2,PHW65_MoG_0460/PHT69,PHW65_MoG_0460/PHT69,WIPV17/31161,1.0,75.0,53.0,45.0,55.0,29.0,0.05268494515603745,1.8040477552714238,-0.5035388100746275,1.5586074018611418,38.890872965260115,51.19406879332062,38.89087296526011,13.717409390433598,85.41033766704804,56.918888005369894,28.491449661678153,0.0
468,MIH119_2219,23,18,2,PHW65_MoG_0461/PHT69,PHW65_MoG_0461/PHT69,WIPV17/30562,1.0,80.0,49.0,28.0,44.0,20.0,0.4658720207123186,1.4608596572009636,-0.5370596108988188,1.21591905418043,20.6567487625792,48.255579897598196,38.849694085792784,8.508760705679586,85.78884037090509,44.58454626300014,41.20429410790496,0.0
469,MIH119_2220,24,18,2,PHW65_MoG_0463/PHT69,PHW65_MoG_0463/PHT69,WIPV17/30563,1.0,90.0,50.0,53.0,37.0,38.0,0.0707744166616634,1.6985399149782006,-0.27670500616621047,1.453911990463353,29.549513871749834,50.0,22.267155856625784,0.0,68.6429126524615,37.93211538191774,30.710797270543765,0.0
470,MIH119_2221,25,18,2,PHW65_MoG_0476/PHT69,PHW65_MoG_0476/PHT69,WIPV17/31165,1.0,82.0,64.0,55.0,44.0,35.0,0.01685579143856349,2.039606729161475,-0.04044770556591058,1.8139351545104805,36.04268994871564,63.3771563994605,25.237363199446026,8.907078461444188,78.37848107267362,45.7376541590644,32.64082691360923,0.0
471,MIH119_2222,26,18,2,PHW65_MoG_0499/PHT69,PHW65_MoG_0467/PHT69,WIPV17/30564,,56.0,47.0,36.0,50.0,24.0,0.16258362535049886,1.6318412357053738,-0.6174478278061811,1.3868584703305242,29.389262614623657,38.96476591008696,40.45084971874737,26.282066463125098,68.56080879641036,51.26159543558755,17.299213360822808,0.0
472,MIH119_2223,27,18,2,PHW65_MoG_0499/PHT69,PHW65_MoG_0499/PHT69,WIPV17/30568,1.0,32.0,74.0,25.0,65.0,28.0,1.164433178148589,1.1402545558982458,0.0,0.0,30.515651581082906,39.214025553257166,57.391593535830246,62.75555911557552,65.10113251013233,65.10113251013233,0.0,1.0
473,MIH119_2224,28,18,2,PHW65_MoG_0499/PHT69,PHW65_MoG_0512/PHT69,WIPV17/30570,,90.0,42.0,46.0,37.0,21.0,0.015974137396286253,2.25,-0.09109368636253957,2.064293865060995,26.615572612530094,42.0,25.702359706982897,0.0,70.51878720055358,39.16522064235757,31.35356655819601,0.0
474,MIH119_2225,29,18,2,PHW65_MoG_0511/PHT69,PHW65_MoG_0511/PHT69,WIPV17/31169,1.0,90.0,61.0,48.0,42.0,34.0,0.09733788822665425,1.6465507656275384,-0.2292298987469197,1.416846710273621,31.21208267005056,61.0,28.103485467072048,0.0,84.55849737362286,43.05537745193843,41.50311992168442,0.0
475,MIH119_2226,30,18,2,PHW65_MoG_0513/PHT69,PHW65_MoG_0513/PHT69,WIPV17/31171,1.0,75.0,50.0,46.0,51.0,26.0,0.016891236052791792,2.1231517804366185,-0.2075782499957727,1.9108598881477405,36.68632981727121,48.29629131445341,35.42757689340886,12.940952255126037,79.84880312717523,53.64645457385288,26.202348553322352,0.0
476,MIH119_2227,30,19,2,PHW65_MoG_0517/PHT69,PHW65_MoG_0517/PHT69,WIPV17/30572,1.0,75.0,44.0,45.0,47.0,35.0,0.22311939895918015,1.4281480067421146,-1.5400102120933192,1.1912473433454418,33.23401871576774,42.500736356719,33.23401871576773,11.388037984510913,71.45112109896259,47.669303165156656,23.78181793380593,0.0
477,MIH119_2228,29,19,2,PHW65_MoG_0522/PHT69,PHW65_MoG_0522/PHT69,WIPV17/31173,1.0,1.0,53.0,24.0,64.0,14.0,0.1305900244718306,2.25,-0.28410577041062784,2.1476531242692847,15.483001318378731,21.55704208301742,62.098926481663774,48.41790925505784,81.32090672887198,65.71613694321529,15.604769785656655,0.0
478,MIH119_2229,28,19,2,PHW65_MoG_0534/PHT69,PHW65_MoG_0534/PHT69,WIPV17/31174,1.0,48.0,52.0,30.0,59.0,26.0,0.930016005355704,1.1837434748563307,-1.9780524804502686,0.9530281508228406,29.500000000000007,38.6435309248245,51.09549882328188,34.79479153066063,77.85922071674075,59.16539321575441,18.693827500986345,0.0
479,MIH119_2230,27,19,2,PHW65_MoG_0539/PHT69,PHW65_MoG_0539/PHT69,WIPV17/31175,1.0,42.0,67.0,30.0,68.0,24.0,0.6082671416859191,1.2967499360233974,-0.7348130313029477,1.0561702821307823,34.00000000000001,44.8317506260435,58.88972745734183,49.79070330698541,82.60764468345604,68.45628441781722,14.15136026563884,0.0
480,MIH119_2231,26,19,2,PHW65_MoG_0542/PHT69,PHW65_MoG_0542/PHT69,WIPV17/30576,1.0,90.0,34.0,45.0,41.0,31.0,0.10681808784045299,1.6642794823505176,-2.81837707536557,1.4466819395178425,28.99137802864845,34.0,28.991378028648445,0.0,71.6133857697292,42.1091869929275,29.50419877680171,0.0
481,MIH119_2232,25,19,2,PHW65_MoG_0545/PHT69,PHW65_MoG_0544/PHT69,WIPV17/30577,,90.0,36.0,36.0,44.0,34.0,1.0709283445860267,1.0771435939853224,-3.5114108200879284,1.0,25.862551100868817,36.0,35.59674775249769,0.0,81.03977898462477,44.02766852416273,37.01211046046206,0.0
482,MIH119_2233,24,19,2,PHW65_MoG_0545/PHT69,PHW65_MoG_0545/PHT69,WIPV17/30578,1.0,74.0,47.0,44.0,54.0,24.0,0.014962604003312145,2.168972500363195,-0.38532579722666915,2.0655140388055626,37.511552004785855,45.17929970910099,38.84434921828716,12.95495572339896,84.70059072825563,56.98867373667913,27.711916991576512,0.0
483,MIH119_2234,23,19,2,PHW65_MoG_0554/PHT69,PHW65_MoG_0560/PHT69,WIPV17/31182,,90.0,51.0,45.0,32.0,31.0,0.12593422573220467,1.6642794823505176,-0.1824380950727307,1.4409257845386272,22.627416997969522,51.0,22.62741699796952,0.0,69.64681290567604,32.865706921309254,36.78110598436679,0.0
484,MIH119_2235,22,19,2,PHW65_MoG_0567/PHT69,PHW65_MoG_0567/PHT69,WIPV17/30583,1.0,66.0,53.0,45.0,49.0,26.0,0.024147214755234323,2.0503038415792965,-0.10681193573803605,1.8336252471814058,34.64823227814083,48.41790925505784,34.648232278140824,21.557042083017407,71.05997403770671,51.37690522343392,19.683068814272794,0.0
