,plot,Pass,Range,Rep,New_Pedigree,Old_Pedigree,Old_Source,Shared,RPlant.L1.End.Angle,RPlant.L1.End.Length,RPlant.L1.Mid.Angle,RPlant.L1.Mid.Length,RPlant.L1.Stem.Angle,A1,N1,A2,N2,a,b,c,d,total_blade_length,upblade_length,downblade_length,curled
415,MIH119_2166,26,16,2,PHW65_MoG_0224/PHT69,PHW65_MoG_0236/PHT69,WIPV17/30493,,75.0,57.0,45.0,57.0,27.0,0.02848811643717048,1.9626105055051508,-0.22513988160934634,1.7580888982643665,40.305086527633215,55.057772098476896,40.30508652763321,14.752685570843681,89.87061949739652,59.49152968070262,30.3790898166939,0.0
416,MIH119_2167,27,16,2,PHW65_MoG_0241/PHT69,PHW65_MoG_0241/PHT69,WIPV17/30494,1.0,79.0,55.0,50.0,51.0,27.0,0.008590794924563126,2.25,-0.09017695185655411,2.0386435884186778,39.068266599067876,53.98949508962152,32.7821680940135,10.494494745709964,81.90221792327597,53.81089011850431,28.09132780477166,0.0
417,MIH119_2168,28,16,2,PHW65_MoG_0253/PHT69,PHW65_MoG_0268/PHT69,WIPV17/30500,,60.0,60.0,44.0,68.0,14.0,0.008362046618313293,2.25,-0.5957037560049323,2.226904737933267,47.23676919121182,51.96152422706632,48.91510642302828,29.999999999999996,92.06251817009476,72.05505975894275,20.007458411152015,0.0
418,MIH119_2169,29,16,2,PHW65_MoG_0262/PHT69,PHW65_MoG_0262/PHT69,WIPV17/31098,1.0,80.0,58.0,50.0,51.0,25.0,0.008590794924563126,2.25,-0.05862877297559352,2.059797338335896,39.068266599067876,57.118849674708066,32.7821680940135,10.071594304681959,84.27589773273692,53.81089011850431,30.46500761423261,0.0
419,MIH119_2170,30,16,2,PHW65_MoG_0266/PHT69,PHW65_MoG_0266/PHT69,WIPV17/30499,1.0,80.0,60.0,60.0,63.0,34.0,0.0038935915991929726,2.25,-0.9617613943225979,2.043975439210734,54.559600438419636,59.088465180732484,31.499999999999996,10.418890660015819,87.5166851676546,65.57926972109091,21.937415446563705,0.0
420,MIH119_2171,30,17,2,PHW65_MoG_0277/PHT69,PHW65_MoG_0277/PHT69,WIPV17/31102,1.0,63.0,59.0,45.0,60.0,16.0,0.009235378184717586,2.25,-0.1325318800974565,2.0592469932476143,42.42640687119285,52.5693849271137,42.426406871192846,26.785439484633258,83.08365337285447,63.54763828917906,19.53601508367541,0.0
421,MIH119_2172,29,17,2,PHW65_MoG_0287/PHT69,PHW65_MoG_0287/PHT69,WIPV17/31103,1.0,75.0,60.0,52.0,57.0,23.0,0.006718944980643535,2.25,-0.1109775337483166,2.0141032143535456,44.91661295558315,57.9555495773441,35.092704093562524,15.529142706151244,84.6041359619072,60.01352851377617,24.590607448131024,0.0
422,MIH119_2173,28,17,2,PHW65_MoG_0291/PHT69,PHW65_MoG_0291/PHT69,WIPV17/31104,1.0,74.0,75.0,50.0,68.0,27.0,0.005995976625261074,2.25,-0.053573094820585795,2.0240241647433144,52.09102213209051,72.09462719537392,43.70955745868467,20.672801686274937,103.7275672358704,71.7478534913391,31.97971374453131,0.0
423,MIH119_2174,27,17,2,PHW65_MoG_0293/PHT69,PHW65_MoG_0293/PHT69,WIPV17/30505,1.0,90.0,58.0,54.0,51.0,22.0,0.006947863296612975,2.25,-0.09151903817492453,2.055370049097484,41.25986671312232,58.0,29.97704786691613,0.0,89.43249319910475,53.56503241882182,35.86746078028295,0.0
424,MIH119_2175,26,17,2,PHW65_MoG_0294/PHT69,PHW65_MoG_0294/PHT69,WIPV17/30506,1.0,85.0,58.0,50.0,46.0,26.0,0.009773469959159379,2.25,-0.04031687125888255,2.0576189834018876,35.23804438347299,57.77929248932124,29.568230045580805,5.055033079364174,83.4943862877805,48.535312655905855,34.95907363187465,0.0
425,MIH119_2176,25,17,2,PHW65_MoG_0296/PHT69,PHW65_MoG_0296/PHT69,WIPV17/31107,1.0,90.0,65.0,60.0,54.0,30.0,0.004720998726090028,2.25,-0.07961944182057709,2.006781530305746,46.76537180435969,65.0,26.999999999999996,0.0,90.28127936500161,56.21080261807792,34.070476746923696,0.0
426,MIH119_2177,24,17,2,PHW65_MoG_0297/PHT69,PHW65_MoG_0297/PHT69,WIPV17/31108,1.0,90.0,68.0,45.0,46.0,26.0,0.02580391141014593,2.050303841579296,-0.05157484559062922,1.806443453865972,32.526911934581186,68.0,32.526911934581186,0.0,97.99648684530487,48.23138041383592,49.76510643146893,0.0
427,MIH119_2178,23,17,2,PHW65_MoG_0305/PHT69,PHW65_MoG_0305/PHT69,WIPV17/31110,1.0,58.0,64.0,42.0,65.0,15.0,0.009943339047000819,2.25,-0.11500128912426016,2.0309677951276215,43.49348941332578,54.27507815401126,48.30441365603062,33.914832910925114,87.76893425560583,68.92157853928694,18.84735571631888,0.0
429,MIH119_2180,21,17,2,PHW65_MoG_0306/PHT69,PHW65_MoG_0271/PHT69,WIPV17/31101,,88.0,61.0,53.0,55.0,25.0,0.006663850968656883,2.25,-0.10142900691645057,2.0178339154284584,43.924953052601104,60.96284044816484,33.09982627336265,2.128869298852559,94.68449360979353,57.83915025751809,36.84534335227544,0.0
430,MIH119_2181,20,17,2,PHW65_MoG_0307/PHT69,PHW65_MoG_0307/PHT69,WIPV17/30512,1.0,90.0,51.0,55.0,36.0,42.0,0.0963445039997174,1.5861190493161588,-0.32914477945219234,1.3488203430107824,29.489473594403705,51.0,20.648751708637658,0.0,66.79343937931174,36.67222381651776,30.121215562793964,0.0
431,MIH119_2182,19,17,2,PHW65_MoG_0308/PHT69,PHW65_MoG_0312/PHT69,WIPV17/30516,,90.0,58.0,50.0,51.0,29.0,0.012395012702158384,2.149980393556239,-0.11821137598417807,1.9127754471439011,39.068266599067876,58.0,32.7821680940135,0.0,92.85046029178926,53.55924511055148,39.291215181237796,0.0
432,MIH119_2183,18,17,2,PHW65_MoG_0308/PHT69,PHW65_MoG_0308/PHT69,WIPV17/30513,1.0,90.0,61.0,47.0,61.0,61.0,0.03675488978534199,1.682301747903387,-9.813696550184483,0.5422030410929889,53.35180213550314,61.0,29.57338683502656,0.0,92.89926682993135,62.115537951178055,30.783728878753287,0.0
433,MIH119_2184,17,17,2,PHW65_MoG_0310/PHT69,PHW65_MoG_0310/PHT69,WIPV17/31114,1.0,90.0,57.0,44.0,41.0,30.0,0.10884212289446031,1.672622022264792,-0.25076039478002937,1.4228644489817166,28.480993188818893,57.0,29.492931813884695,0.0,83.74104002695728,42.13760820732117,41.60343181963611,0.0
434,MIH119_2185,16,17,2,PHW65_MoG_0311/PHT69,PHW65_MoG_0311/PHT69,WIPV17/31115,1.0,82.0,66.0,46.0,57.0,26.0,0.014907607312686099,2.123151780436619,-0.06937479350623363,1.905255865433658,41.00236861930312,65.35769253694365,39.59552711616284,9.18542466336432,100.5333784114353,59.95780217077675,40.57557624065854,0.0
435,MIH119_2186,15,17,2,PHW65_MoG_0314/PHT69,PHW65_MoG_0314/PHT69,WIPV17/31117,1.0,85.0,64.0,50.0,45.0,28.0,0.010357626903364425,2.241362521763501,-0.024661593096659135,2.0292808107519047,34.47199994035401,63.756460677871715,28.925442435894265,5.577967535850123,86.51698728458302,47.461205569994306,39.055781714588704,0.0
436,MIH119_2187,14,17,2,PHW65_MoG_0315/PHT69,PHW65_MoG_0315/PHT69,WIPV17/31118,1.0,86.0,61.0,45.0,45.0,35.0,0.22731236151390682,1.4281480067421146,-0.5069851984703734,1.186268210718759,31.81980515339464,60.85140706584927,31.819805153394636,4.255144898391643,85.81330136707695,45.64082217940531,40.17247918767162,0.0
437,MIH119_2188,13,17,2,PHW65_MoG_0326/PHT69,PHW65_MoG_0326/PHT69,WIPV17/31121,1.0,84.0,55.0,40.0,54.0,30.0,0.23867011071737415,1.4533631938113545,-0.9062300069370275,1.2257502617684959,34.71053092307312,54.69870424525503,41.36639992842481,5.74906547972094,95.85863697987986,54.85228290480625,41.006354075073624,0.0
438,MIH119_2189,12,17,2,PHW65_MoG_0332/PHT69,PHW65_MoG_0332/PHT69,WIPV17/31124,1.0,90.0,59.0,45.0,44.0,30.0,0.08074093357781183,1.7320508075688772,-0.20056671831735892,1.5156143404051703,31.112698372208094,59.0,31.112698372208087,0.0,87.94038686168213,45.35741143431511,42.58297542736701,0.0
439,MIH119_2190,11,17,2,PHW65_MoG_0338/PHT69,PHW65_MoG_0338/PHT69,WIPV17/30526,1.0,78.0,53.0,46.0,49.0,24.0,0.01124409407698322,2.25,-0.072769337381746,2.0493671273038427,35.24765021659391,51.8418228388917,34.038260152490864,11.019319613341244,81.63118956213884,51.86745436420326,29.76373519793557,0.0
440,MIH119_2191,10,17,2,PHW65_MoG_0340/PHT69,PHW65_MoG_0340/PHT69,WIPV17/31127,1.0,81.0,61.0,43.0,59.0,24.0,0.018798787612446636,2.094463175685645,-0.11323061421136255,1.9000433278288318,40.23790324368741,60.248988776303406,43.14986839553106,9.542502367454084,102.64208783999015,62.049159337745614,40.592928502244554,0.0
441,MIH119_2192,9,17,2,PHW65_MoG_0343/PHT69,PHW65_MoG_0343/PHT69,WIPV17/30529,1.0,80.0,63.0,45.0,42.0,35.0,0.2341271336276347,1.4281480067421146,-0.2978387140171851,1.1916952171224773,29.698484809834998,62.04288843976911,29.698484809834994,10.939835193016611,80.08651065355093,42.598100700778296,37.488409952772656,0.0
442,MIH119_2193,8,17,2,PHW65_MoG_0350/PHT69,PHW65_MoG_0350/PHT69,WIPV17/31130,1.0,60.0,62.0,36.0,63.0,19.0,0.024979681493938043,2.1100327129272602,-0.10166728638865168,1.876933728356394,37.03047089442581,53.6935750346352,50.96807064562169,30.999999999999996,93.33954730252236,66.29479337580148,27.04475392672089,0.0
443,MIH119_2194,7,17,2,PHW65_MoG_0352/PHT69,PHW65_MoG_0352/PHT69,WIPV17/30531,1.0,90.0,73.0,75.0,39.0,50.0,0.002871058033195496,2.25,-0.007511143951710108,2.020731268312029,37.671107225273666,73.0,10.09394275899831,0.0,76.71297342947315,39.53478553937005,37.1781878901031,0.0
444,MIH119_2195,6,17,2,PHW65_MoG_0375/PHT69,PHW65_MoG_0375/PHT69,WIPV17/31134,1.0,58.0,59.0,42.0,61.0,24.0,0.0250457875653023,2.0223405948650286,-0.260139790319116,1.7965242476084202,40.81696698789035,50.034837673229134,45.33183435412104,31.265236589759088,81.30728652668641,63.92454821694651,17.382738309739896,0.0
445,MIH119_2196,5,17,2,PHW65_MoG_0377/PHT69,PHW65_MoG_0377/PHT69,WIPV17/31135,1.0,84.0,64.0,50.0,51.0,32.0,0.03017891523374322,1.9072044243372355,-0.11555733893315981,1.692587618877205,39.068266599067876,63.64940130356949,32.7821680940135,6.689821649129821,89.81668599035379,52.92928518899624,36.88740080135755,0.0
446,MIH119_2197,4,17,2,PHW65_MoG_0381/PHT69,PHW65_MoG_0381/PHT69,WIPV17/31137,1.0,78.0,63.0,46.0,50.0,30.0,0.05624520656944223,1.793591116263009,-0.13597907196567022,1.5623641284094651,35.96699001693256,61.62329884622976,34.73291852294986,13.098436521518837,85.92904522059098,51.697410294399816,34.23163492619118,0.0
447,MIH119_2198,3,17,2,PHW65_MoG_0392/PHT69,PHW65_MoG_0359/PHT69,WIPV17/31133,,45.0,57.0,30.0,62.0,15.0,0.032846150356008484,2.1547005383792524,-0.16806769176813316,1.962637808836412,31.000000000000007,40.305086527633215,53.693575034635195,40.30508652763321,82.1507338874252,65.13464733314476,17.016086554280445,0.0
448,MIH119_2199,3,18,2,PHW65_MoG_0392/PHT69,PHW65_MoG_0392/PHT69,WIPV17/31140,1.0,67.0,41.0,21.0,55.0,11.0,0.1424770670579383,1.9748092630280145,-0.18775451376547247,1.8109102858652955,19.71023722499151,37.740698991550055,51.346923457346094,16.019976268060223,97.5307988205974,56.67632817860588,40.85447064199152,0.0
449,MIH119_2200,4,18,2,PHW65_MoG_0393/PHT69,PHW65_MoG_0420/PHT69,WIPV17/31145,,72.0,56.0,36.0,50.0,15.0,0.020114215429778686,2.25,-0.037644622353098345,2.024001010759623,29.389262614623657,53.2591649125286,40.45084971874737,17.304951684997054,87.79176994434759,52.991589763540524,34.80018018080707,0.0
450,MIH119_2201,5,18,2,PHW65_MoG_0410/PHT69,PHW65_MoG_0410/PHT69,WIPV17/31143,1.0,88.0,62.0,47.0,49.0,26.0,0.012779583523555932,2.1986816857530407,-0.04752943188357174,1.9885697800017939,35.836331379339356,61.96223127518394,33.417919643062426,2.16376879555506,94.32322244104995,51.70392904012965,42.61929340092029,0.0
451,MIH119_2202,6,18,2,PHW65_MoG_0411/PHT69,PHW65_MoG_0411/PHT69,WIPV17/31144,1.0,90.0,53.0,45.0,40.0,32.0,0.13445823929350587,1.6003345290410507,-0.35217378403377503,1.3674259263955766,28.284271247461902,53.0,28.2842712474619,0.0,78.92736210762743,40.939797931624476,37.987564176002955,0.0
452,MIH119_2203,7,18,2,PHW65_MoG_0421/PHT69,PHW65_MoG_0421/PHT69,WIPV17/31146,1.0,76.0,64.0,45.0,54.0,25.0,0.015471371319153226,2.144506920509559,-0.05308531408749881,1.9084043379187168,38.18376618407357,62.098926481663774,38.18376618407356,15.483001318378735,91.18737602116505,56.893031413677456,34.2943446074876,0.0
453,MIH119_2204,8,18,2,PHW65_MoG_0423/PHT69,PHW65_MoG_0423/PHT69,WIPV17/30548,1.0,90.0,58.0,46.0,52.0,27.0,0.02296290076780474,2.032342672614417,-0.15468249108028762,1.8027308465136644,37.40566961760986,58.0,36.12223526386786,0.0,97.34828301324798,54.44593999241967,42.9023430208283,0.0
454,MIH119_2205,9,18,2,PHW65_MoG_0423/PHT69,PHW65_MoG_0354/PHT69,WIPV17/31132,,51.0,56.0,31.0,72.0,10.0,0.01818701682280014,2.25,-0.5938766574280334,2.0391976558873943,37.08274139352392,43.52017384159037,61.71604565055208,35.2419418987909,103.8556927676693,76.05982319658341,27.79586957108588,0.0
455,MIH119_2206,10,18,2,PHW65_MoG_0424/PHT69,PHW65_MoG_0424/PHT69,WIPV17/30549,1.0,82.0,59.0,42.0,57.0,26.0,0.050997527451676884,1.8461018709973962,-0.2675346709470061,1.6110871940943383,38.14044456245492,58.42581605575265,42.359255052211466,8.21121295664386,99.76301442898816,59.16510436367435,40.59791006531381,0.0
456,MIH119_2207,11,18,2,PHW65_MoG_0424/PHT69,PHW65_MoG_0379/PHT69,WIPV17/31136,,65.0,62.0,35.0,59.0,18.0,0.024447804573441288,2.155017212954036,-0.051433613133569395,1.9519225712949817,33.84100974471173,56.1910827962723,48.32997061305051,26.202332227923364,95.00736462936558,62.20406245324268,32.803302176122905,0.0
457,MIH119_2208,12,18,2,PHW65_MoG_0429/PHT69,PHW65_MoG_0429/PHT69,WIPV17/30551,1.0,79.0,61.0,45.0,52.0,27.0,0.031120349955341634,1.9626105055051506,-0.10099424531422113,1.756789265665856,36.76955262170048,59.8792581903075,36.76955262170047,11.639348717969233,89.53296074652172,54.272974445553274,35.259986300968464,0.0
458,MIH119_2209,13,18,2,PHW65_MoG_0429/PHT69,PHW65_MoG_0426/PHT69,WIPV17/31150,,65.0,69.0,43.0,56.0,27.0,0.052125305640559554,1.8301639045958151,-0.07116634340569224,1.6008805381655111,38.19190816349992,62.535237305528845,40.95580729067355,29.16066006010826,85.46820120230728,58.066501615460766,27.40169958684652,0.0
459,MIH119_2210,14,18,2,PHW65_MoG_0431/PHT69,PHW65_MoG_0431/PHT69,WIPV17/31152,1.0,78.0,44.0,40.0,49.0,23.0,0.04099117072773203,1.9767948512708335,-0.3757601439416776,1.7681117117595624,31.496592874640427,43.03849443228745,37.536177712829925,9.148114395981409,82.58552370093076,51.23332781782483,31.35219588310593,0.0
460,MIH119_2211,15,18,2,PHW65_MoG_0431/PHT69,PHW65_MoG_0438/PHT69,WIPV17/30554,,62.0,59.0,40.0,61.0,20.0,0.012146182579929192,2.25,-0.11124653887330806,2.0117630190957474,39.210044190878904,52.09390797867669,46.72871103025766,27.69882220436756,88.7358286062732,64.69679645072208,24.039032155551123,0.0
461,MIH119_2212,16,18,2,PHW65_MoG_0436/PHT69,PHW65_MoG_0436/PHT69,WIPV17/30553,1.0,90.0,56.0,44.0,43.0,27.0,0.04947930220242744,1.8952709344847614,-0.13832321713807416,1.6579286332735095,29.870309929736887,56.0,30.931611414561996,0.0,86.3289687629638,44.73401653017366,41.594952232790135,0.0
462,MIH119_2213,17,18,2,PHW65_MoG_0439/PHT69,PHW65_MoG_0439/PHT69,WIPV17/30555,1.0,86.0,57.0,44.0,46.0,24.0,0.018047193183078847,2.168972500363195,-0.06040342324168494,1.921504245988928,31.954285041113877,56.86115086480998,33.08963081557795,3.976119003415142,88.4852238979328,48.54590725717111,39.939316640761696,0.0
463,MIH119_2214,18,18,2,PHW65_MoG_0439/PHT69,PHW65_MoG_0442/PHT69,WIPV17/30556,,65.0,57.0,44.0,62.0,24.0,0.012731256037140882,2.168972500363195,-0.3091399212510551,1.9504804626018932,43.06881896845783,51.65954386108905,44.599067620996365,24.08924091921987,88.37672893213974,65.43144021618716,22.94528871595259,0.0
464,MIH119_2215,19,18,2,PHW65_MoG_0444/PHT69,PHW65_MoG_0444/PHT69,WIPV17/31157,1.0,76.0,65.0,48.0,57.0,25.0,0.008332053401717252,2.25,-0.04608789011239317,2.0414861354557043,42.35925505221147,63.069222207939774,38.14044456245492,15.724923213978402,92.25812353354277,60.249394273416634,32.00872926012613,0.0
465,MIH119_2216,20,18,2,PHW65_MoG_0448/PHT69,PHW65_MoG_0448/PHT69,WIPV17/30558,1.0,80.0,57.0,42.0,48.0,29.0,0.1272884150222029,1.6243718949528299,-0.31289329720184167,1.3877389143367393,32.118269105225195,56.134041921695854,35.67095162291492,9.897946127015029,84.87599907998538,49.21358234562545,35.6624167343599,0.0
466,MIH119_2217,21,18,2,PHW65_MoG_0449/PHT69,PHW65_MoG_0449/PHT69,WIPV17/30559,1.0,74.0,59.0,41.0,54.0,23.0,0.027369676383241972,2.0479112178635708,-0.09734466299101889,1.8075985031260082,35.4271875654874,56.714440060360815,40.754317332029686,16.26260399320295,90.28778519437068,56.67379553441673,33.613989659953944,0.0
467,MIH119_2218,22,18,2,PHW65_MoG_0460/PHT69,PHW65_MoG_0460/PHT69,WIPV17/31161,1.0,75.0,62.0,47.0,50.0,29.0,0.032268453447683164,1.9346043641433408,-0.08054913987245357,1.7185433959230174,36.567685080958526,59.88740122992223,34.09991800312493,16.046780796356288,82.33801000325704,52.06061927288814,30.277390730368896,0.0
468,MIH119_2219,23,18,2,PHW65_MoG_0461/PHT69,PHW65_MoG_0461/PHT69,WIPV17/30562,1.0,78.0,73.0,45.0,47.0,30.0,0.0769350142351359,1.7320508075688772,-0.07592256560294339,1.5023175354352656,33.23401871576774,71.40477485356782,33.23401871576773,15.17755342969643,91.0860273747764,48.44996221392751,42.636065160848894,0.0
469,MIH119_2220,24,18,2,PHW65_MoG_0463/PHT69,PHW65_MoG_0463/PHT69,WIPV17/30563,1.0,90.0,53.0,43.0,42.0,29.0,0.10869466530682476,1.6823017479033868,-0.2838563558727858,1.4670904209112634,28.643931122624934,53.0,30.71685546800516,0.0,83.04078026046938,43.195757118934104,39.84502314153525,0.0
471,MIH119_2222,26,18,2,PHW65_MoG_0499/PHT69,PHW65_MoG_0467/PHT69,WIPV17/30564,,58.0,66.0,43.0,66.0,30.0,0.10310447915775442,1.6151635080148976,-0.4724431668935185,1.3938767057209513,45.0118917641249,55.97117434632411,48.26934430686525,34.97467143939152,85.07473120118647,67.62762007750688,17.447111123679573,0.0
472,MIH119_2223,27,18,2,PHW65_MoG_0499/PHT69,PHW65_MoG_0499/PHT69,WIPV17/30568,1.0,80.0,61.0,46.0,52.0,30.0,0.054521526829437984,1.7935911162630083,-0.18674981269742352,1.5757537593431241,37.40566961760986,60.07327293374469,36.12223526386786,10.592538837682751,88.67589695755913,53.7653067061758,34.91059025138334,0.0
473,MIH119_2224,28,18,2,PHW65_MoG_0499/PHT69,PHW65_MoG_0512/PHT69,WIPV17/30570,,74.0,71.0,50.0,53.0,25.0,0.008187498529628431,2.25,-0.017113200769098846,2.030933070627174,40.60035548530583,68.24958041162064,34.06774331338658,19.57025226300694,88.05440789106962,55.9211211035437,32.133286787525925,0.0
474,MIH119_2225,29,18,2,PHW65_MoG_0511/PHT69,PHW65_MoG_0511/PHT69,WIPV17/31169,1.0,65.0,60.0,46.0,58.0,29.0,0.037855248196718566,1.8681461381093902,-0.22587859176838418,1.6513085764557385,41.72170841964177,54.378467222199,40.29018548662184,25.357095704441967,80.30973978038499,60.208234776881426,20.101505003503565,0.0
475,MIH119_2226,30,18,2,PHW65_MoG_0513/PHT69,PHW65_MoG_0513/PHT69,WIPV17/31171,1.0,71.0,54.0,46.0,53.0,25.0,0.01134099457505319,2.2207019243213115,-0.11228101999311972,2.0093686370624657,38.12500941794851,51.05800308236311,36.81689363432685,17.580680340686463,80.26262767748807,56.0212791301422,24.241348547345872,0.0
476,MIH119_2227,30,19,2,PHW65_MoG_0517/PHT69,PHW65_MoG_0517/PHT69,WIPV17/30572,1.0,66.0,64.0,48.0,62.0,26.0,0.007500772656454326,2.25,-0.09252210283737919,2.0334305782209583,46.074979179598444,58.466909289126455,41.48609759424921,26.03114515685121,86.30869621813639,65.53442885880406,20.77426735933232,0.0
477,MIH119_2228,29,19,2,PHW65_MoG_0522/PHT69,PHW65_MoG_0522/PHT69,WIPV17/31173,1.0,72.0,63.0,38.0,58.0,20.0,0.021224577650060077,2.1465646169716637,-0.0567112878621609,1.9258017786622725,35.70836556888818,59.91656052659467,45.70462370918987,19.468070645621687,98.39358194282066,61.181807432037566,37.21177451078309,0.0
478,MIH119_2229,28,19,2,PHW65_MoG_0534/PHT69,PHW65_MoG_0534/PHT69,WIPV17/31174,1.0,68.0,58.0,44.0,60.0,23.0,0.009778216804858363,2.25,-0.14023670498600546,2.0174182814837462,41.67950222753984,53.77666356487367,43.16038802031906,21.727182418122897,89.24615639667044,63.57799390494947,25.66816249172097,0.0
479,MIH119_2230,27,19,2,PHW65_MoG_0539/PHT69,PHW65_MoG_0539/PHT69,WIPV17/31175,1.0,81.0,63.0,50.0,49.0,32.0,0.03129431732766868,1.9072044243372355,-0.10193150509125734,1.6710889504205129,37.536177712829925,62.22436545749368,31.496592874640424,9.855371297534544,84.54189059847349,50.85362694629051,33.688263652182954,0.0
480,MIH119_2231,26,19,2,PHW65_MoG_0542/PHT69,PHW65_MoG_0542/PHT69,WIPV17/30576,1.0,80.0,47.0,41.0,48.0,26.0,0.07741133885819139,1.7823019379785445,-0.4493472563383449,1.53452510115778,31.490833391544356,46.28596439157378,36.22605985069305,8.161464350345726,81.90791386533334,49.652107245666286,32.25580661966705,0.0
481,MIH119_2232,25,19,2,PHW65_MoG_0545/PHT69,PHW65_MoG_0544/PHT69,WIPV17/30577,,90.0,52.0,44.0,44.0,32.0,0.1603557027617334,1.5454250906311082,-0.5731662031153654,1.3087481121472324,30.564968300195883,52.0,31.650951214900648,0.0,83.43791691468815,44.90797839159341,38.529938523094735,0.0
482,MIH119_2233,24,19,2,PHW65_MoG_0545/PHT69,PHW65_MoG_0545/PHT69,WIPV17/30578,1.0,65.0,58.0,41.0,61.0,20.0,0.011428678250913128,2.25,-0.11756045513016493,2.059773973943677,40.01960076842095,52.565851648125694,46.03728439358908,24.511859180960567,90.7497160693793,64.69182205309117,26.057894016288135,0.0
483,MIH119_2234,23,19,2,PHW65_MoG_0554/PHT69,PHW65_MoG_0560/PHT69,WIPV17/31182,,90.0,56.0,46.0,40.0,26.0,0.022190412888194972,2.123151780436619,-0.0521529315112948,1.9000493926899857,28.773592013546047,56.0,27.78633481835989,0.0,82.55148380790817,42.075650646159126,40.475833161749044,0.0
484,MIH119_2235,22,19,2,PHW65_MoG_0567/PHT69,PHW65_MoG_0567/PHT69,WIPV17/30583,1.0,78.0,59.0,45.0,47.0,29.0,0.05978258869795177,1.804047755271424,-0.13066484847930693,1.5880309690644148,33.23401871576774,57.710708443294536,33.23401871576773,12.2667897582478,81.56185397788724,48.63977702277064,32.92207695511661,0.0
485,MIH119_2236,21,19,2,PHW65_MoG_0569/PHT69,Mo44_PHW65_0471/PHT69,WIPV17/30755,,75.0,60.0,50.0,58.0,35.0,0.05849785491685958,1.7020005177911752,-0.4705033400074276,1.4719244128816962,44.43057770090073,57.9555495773441,37.281681361819274,15.529142706151244,85.58106678248386,59.574687112070194,26.006379670413672,0.0
486,MIH119_2237,20,19,2,PHW65_MoG_0569/PHT69,PHW65_MoG_0064/PHT69,WIPV17/30409,,90.0,64.0,50.0,44.0,31.0,0.026390640639511846,1.9834110521720612,-0.07436265587329767,1.7417576112530324,33.70595549723503,64.0,28.282654826207725,0.0,88.5541887096546,45.83722461052826,42.716964099126336,0.0
487,MIH119_2238,19,19,2,PHW65_MoG_0572/PHT69,PHW65_MoG_0575/PHT69,WIPV17/31186,,80.0,65.0,46.0,52.0,30.0,0.054521526829437984,1.7935911162630083,-0.14082051639785856,1.5764286011370705,37.40566961760986,64.01250394579353,36.12223526386786,11.287131548350471,90.95168578395499,53.7653067061758,37.186379077779186,0.0
489,MIH119_2240,17,19,2,PHW65_MoG_0583/PHT69,PHW65_MoG_0583/PHT69,WIPV17/30587,1.0,80.0,62.0,48.0,51.0,25.0,0.00957487017758006,2.25,-0.04276255159805863,2.0058685643936967,37.90038609934711,61.058080686756895,34.12566092430177,10.766187015349681,88.31968614740458,53.907352770951725,34.41233337645286,0.0
490,MIH119_2241,16,19,2,PHW65_MoG_0588/PHT69,PHW65_MoG_0588/PHT69,WIPV17/31188,1.0,75.0,67.0,44.0,58.0,20.0,0.01020149293978713,2.25,-0.0374638720491918,2.027164784904612,40.290185486621844,64.71703036136758,41.721708419641764,17.34087602186889,97.60082750426999,61.45872744145117,36.14210006281882,0.0
491,MIH119_2242,15,19,2,PHW65_MoG_0591/PHT69,PHW65_MoG_0591/PHT69,WIPV17/31189,1.0,86.0,56.0,45.0,47.0,25.0,0.018135848804021713,2.144506920509559,-0.07034796613464273,1.9340604672506856,33.23401871576774,55.86358681455015,33.23401871576773,3.906362529671017,88.15166854114688,49.51800882301557,38.63365971813131,0.0
492,MIH119_2243,14,19,2,PHW65_MoG_0620/PHT69,PHW65_MoG_0629/PHT69,WIPV17/30594,,48.0,54.0,25.0,63.0,20.0,0.8522741925667752,1.2811697612996236,-1.4174583770976315,1.034923271976238,26.624950489664066,40.12982057577929,57.09739058330894,36.13305274337834,88.25622342979699,63.31554981214927,24.94067361764772,0.0
493,MIH119_2244,13,19,2,PHW65_MoG_0620/PHT69,PHW65_MoG_0620/PHT69,WIPV17/31191,1.0,58.0,56.0,38.0,64.0,20.0,0.01895924980729172,2.1465646169716637,-0.3924437904747435,1.898300083310111,39.40233442084213,47.49069338475985,50.4326882308302,29.675478797059476,90.40475487329843,67.51095992500697,22.893794948291454,0.0
494,MIH119_2245,12,19,2,PHW65_MoG_0622/PHT69,PHW65_MoG_0622/PHT69,WIPV17/30593,1.0,81.0,58.0,48.0,51.0,30.0,0.031357634084326805,1.923637303206005,-0.16705417753343746,1.6901207812337176,37.90038609934711,57.28592375451799,34.12566092430177,9.07319897233339,85.63491516904219,53.042090815146324,32.592824353895864,0.0
495,MIH119_2246,11,19,2,PHW65_MoG_0633/PHT69,PHW65_MoG_0633/PHT69,WIPV17/31195,1.0,86.0,50.0,46.0,48.0,38.0,0.3049907660082393,1.3254183600185125,-1.5763991724460356,1.0769382507284846,34.52831041625526,49.87820251299121,33.34360178203187,3.487823687206265,82.02397844339933,48.43766869306298,33.58630975033634,0.0
